Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_607.jpg;0;0;0;2.340044;103.8995;89.07919;0.2253053;38.87439;0.0384624
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_667.jpg;0;0;0;2.332337;104.0058;89.16486;0.03998389;38.87452;0.05901219
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_739.jpg;0;0;0;2.321944;104.1121;89.25021;359.8668;38.87008;0.06613609
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_814.jpg;0;0;0;2.313737;104.2539;89.36391;359.6818;38.85706;0.04449405
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_862.jpg;0;0;0;2.305343;104.3246;89.42081;359.6028;38.85378;0.031672
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_931.jpg;0;0;0;2.297073;104.4661;89.53453;359.4793;38.84631;359.991
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_35_973.jpg;0;0;0;2.291787;104.5366;89.59167;359.4386;38.85215;359.9911
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_038.jpg;0;0;0;2.283329;104.6424;89.67696;359.3832;38.85417;359.9837
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_105.jpg;0;0;0;2.272245;104.7833;89.79079;359.3503;38.86239;-0.0003581544
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_174.jpg;-4.112692;0;0;2.264199;104.8899;89.87406;359.3313;38.57729;359.9566
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_243.jpg;-0.1541948;0;0;2.252254;104.9966;89.9574;359.3433;38.3026;359.9391
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_307.jpg;3.833413;0;0;2.244027;105.1361;90.07066;359.358;38.59357;-0.00182655
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_374.jpg;0;0;0;2.235634;105.2403;90.15518;359.3712;38.78551;0.03445363
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_443.jpg;0;0;0;2.225116;105.3449;90.23898;359.3996;38.81008;0.03829388
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_514.jpg;0;0;0;2.217231;105.4837;90.35051;359.4428;38.81385;0.04242367
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_564.jpg;0;0;0;2.209649;105.5873;90.43382;359.4725;38.81416;0.04489762
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_642.jpg;-3.926768;0;0;2.201935;105.6917;90.51521;359.4976;38.53831;-0.0004706207
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_708.jpg;-8.458257;0;0;2.189375;105.8335;90.61893;359.5359;37.47626;359.8373
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_775.jpg;-4.555678;0;0;2.179324;105.9403;90.69537;359.5813;36.70678;359.7206
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_840.jpg;-0.5158138;0;0;2.169903;106.0464;90.77213;359.6239;36.32146;359.6426
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_908.jpg;0;0;0;2.162399;106.1864;90.87523;359.6826;36.23968;359.6069
